season,episode,title,character,line
2,1,Strange Energies,TENDI,What about Barnes? Three dates? - He's not supposed to like her.
2,1,Strange Energies,MARINER,"Tendi, if Rutherford dating someone bugs you, maybe you should talk to him."
2,1,Strange Energies,TENDI,"Ha. No, I don't care about that. I'm worried about SMD. Synthetic Memory Degradation. It's a rare condition that affects cyborgs with new implants. First your opinions change, then your brain liquifies and melts out of your nose. Luckily, this is exactly what I've been training for. I will save my friend."
2,1,Strange Energies,MARINER,"Cool. So, you really think Boimler has a big room on the Titan?"
2,1,Strange Energies,TENDI,"Yeah, it's probably huge."
2,1,Strange Energies,LEADER,"Hmm, no. No. Ugh. No."
2,1,Strange Energies,RANSOM,"You know, your communication number doesn't really matter, Your Excellency. People just say, ""Computer, contact the Apergosian High Leader,"" and it does it automatically."
2,1,Strange Energies,LEADER,"Well, Apergosians have a deep relationship with numbers, Commander. It needs to have gravitas. Digits our grandchildren can be proud of."
2,1,Strange Energies,RANSOM,"Yes, yes, right. Hey. Look at this one. This one's got gravitas."
2,1,Strange Energies,LEADER,"Mmm, too close to my ex-girlfriend's number. I need more options."
2,1,Strange Energies,RANSOM,"Fine. Mariner, could you grab me some more PADDs?"
2,1,Strange Energies,MARINER,"Ooo, no can do. Sorry. Sort of busy with, you know, whatever I feel like doing."
2,1,Strange Energies,RANSOM,"I'm in command of this mission, Ensign. Get me my PADDs!"
2,1,Strange Energies,MARINER,But I am authorized by the captain to do my own mission. Have Stevens grab 'em. He's your little buddy.
2,1,Strange Energies,RANSOM,He is not.
2,1,Strange Energies,STEVENS,"Here's those PADDs, sir. Stacked 'em just the way you like."
2,1,Strange Energies,RANSOM,"Get away from me, Stevens."
2,1,Strange Energies,APERGOSIAN,Whoa. I never knew the ancient ones decorated these buildings. You seeing this?
2,1,Strange Energies,LEADER,Hmm.
2,1,Strange Energies,MARINER,"Clean your public spaces, people. It's not that hard. Who knows what you'll find under all this soot?"
2,1,Strange Energies,MARINER,"Oh. Er, we got sci-fi stuff happening over here."
2,1,Strange Energies,RANSOM,"Mariner, get out of there!"
2,1,Strange Energies,STEVENS,"Sir, I'm reading a build-up of strange energies."
2,1,Strange Energies,RANSOM,Mariner. Mariner!
2,1,Strange Energies,MARINER,Ah.
2,1,Strange Energies,RANSOM,Ah!
2,1,Strange Energies,MARINER,"Commander? Commander, can you hear me?"
2,1,Strange Energies,STEVENS,"Oh, God, is he alive? Please tell me he's alive."
2,1,Strange Energies,MARINER,"Calm down, Stevens. He's gonna be fine."
2,1,Strange Energies,STEVENS,Don't lie to me.
2,1,Strange Energies,RANSOM,I told you not to deviate from the mission.
2,1,Strange Energies,T'ANA,Hmm. Looks like you took a full load of strange energy straight to the cortex.
2,1,Strange Energies,FREEMAN,"What is strange energy, Doctor?"
2,1,Strange Energies,T'ANA,Electrical phenomena with unknown properties.
2,1,Strange Energies,T'ANA,"It can have all sorts of physical effects. Unlock parts of the brain, even endow god-like powers."
2,1,Strange Energies,FREEMAN,Humanity has a complicated relationship with organized religion.
2,1,Strange Energies,T'ANA,"Well, strange energies doesn't. Ever hear of Gary Mitchell?"
2,1,Strange Energies,T'ANA,"Oh, it got real weird real fast."
2,1,Strange Energies,RANSOM,Those energies weren't that strange. I'm fine. Now unhand me. I must rise.
2,1,Strange Energies,MARINER,And he's hovering. I think he might be going god-like on us?
2,1,Strange Energies,T'ANA,Let's not jump to conclusions until I run some tests.
2,1,Strange Energies,RANSOM,You mortals tire me. Excelsior! I am healed. My power swells. My brain is unlocking its full potential.
2,1,Strange Energies,MARINER,"Well, lucky for us there isn't much to unlock in there."
2,1,Strange Energies,RANSOM,I can hear your thoughts.
2,1,Strange Energies,MARINER,"Er, I mean, hey, I was just joking around privately, in... in my head."
2,1,Strange Energies,T'ANA,I have to figure out the right harmonic frequency that will disrupt his power cycle.
2,1,Strange Energies,FREEMAN,What is he doing now?
2,1,Strange Energies,RANSOM,It's easy to become a god. The trick is staying a god.
2,1,Strange Energies,T'ANA,He seems to be focusing on his bi's and tri's.
2,1,Strange Energies,CASEY,"Captain, we have an incoming communication from Admiral Freeman."
2,1,Strange Energies,FREEMAN,I'll take it in my ready room.
2,1,Strange Energies,ADMIRAL,"Hey, sweetheart. Just checking in on the mission. Oh, sorry. Did I catch you in the middle of something?"
2,1,Strange Energies,FREEMAN,"Nah. Just having lunch. Some hot chili. No, the mission is great. Second contact is almost complete."
2,1,Strange Energies,ADMIRAL,"You know, Carol Bear, you impressed some important people with your showdown with the Pakleds. This could be your year to get promoted to a capital ship... as long as you keep a clean record, of course."
2,1,Strange Energies,FREEMAN,"Oh, the Cerritos? Oh, it's the very image of Starfleet responsibility."
2,1,Strange Energies,FREEMAN,"Mariner, get Ransom under control and get that number picked now!"
2,1,Strange Energies,MARINER,Yelling at me isn't going to help.
2,1,Strange Energies,RANSOM,Oh yeah. Feel the burn.
2,1,Strange Energies,RUTHERFORD,"So, wait. My brain's gonna melt out of my nose because I like pears?"
2,1,Strange Energies,TENDI,"No, no, no, no, no. There's a problem in the way that your hippocampus and your implant are communicating."
2,1,Strange Energies,RUTHERFORD,"Okay, so what's with all the disks?"
2,1,Strange Energies,TENDI,They provide a low-level shock.
2,1,Strange Energies,RUTHERFORD,"A shock? There's, like, a hundred of 'em."
2,1,Strange Energies,TENDI,Reacting to pain can often kick neurons right back into place.
2,1,Strange Energies,RUTHERFORD,Wait. How much pain? Argh! That kind of hurt. Can you warn me next time?
2,1,Strange Energies,TENDI,"Er, sorry, I can't. The shocks have to come at unexpected times. I can't tell you when I'm..."
2,1,Strange Energies,RUTHERFORD,Argh! That one was worse.
2,1,Strange Energies,TENDI,"I have to randomize the voltage, or your brain will tune it out."
2,1,Strange Energies,RUTHERFORD,Ow!
2,1,Strange Energies,TENDI,Do you still like pears?
2,1,Strange Energies,RUTHERFORD,Yes.
2,1,Strange Energies,RUTHERFORD,Huh?
2,1,Strange Energies,TENDI,How about now?
2,1,Strange Energies,RUTHERFORD,"Pears? No, I hate pears. I'll never eat a pear again."
2,1,Strange Energies,TENDI,Then you should pass this test.
2,1,Strange Energies,TENDI,"Three sets of twins are lost at sea. Each set shares a parent with the other, but no two sets are the same. What is the name of the boat?"
2,1,Strange Energies,RUTHERFORD,"Er, um... The Salty Dog?"
2,1,Strange Energies,TENDI,Yes!
2,1,Strange Energies,RUTHERFORD,Really?
2,1,Strange Energies,TENDI,No.
2,1,Strange Energies,TENDI,"No, what are you doing? No, don't do that."
2,1,Strange Energies,RUTHERFORD,I'm late for my date.
2,1,Strange Energies,TENDI,But your brain...
2,1,Strange Energies,RUTHERFORD,Was feeling great until you started shocking me.
2,1,Strange Energies,TENDI,This isn't like you. Looks like I'm going to have to resort to more extreme methods.
2,1,Strange Energies,RANSOM,That displeases Ransom.
2,1,Strange Energies,LEADER,He made the moon disappear.
2,1,Strange Energies,MARINER,"Hey, buddy, look at... look at this. This... this might be the best subspace number I've even seen."
2,1,Strange Energies,LEADER,He just ruined our Museum of Popular Music.
2,1,Strange Energies,MARINER,"Hey, that sounds like something you don't need. Mom, I don't think this is going to happen."
2,1,Strange Energies,FREEMAN,"Well, it has to. I never should have authorized you to break mission parameters."
2,1,Strange Energies,MARINER,"Well, how was I supposed to know this was all gonna go all Ransom on the Mount?"
2,1,Strange Energies,RANSOM,I will create a race of Ransomites.
2,1,Strange Energies,LEADER,"Hey, don't transform my constituents."
2,1,Strange Energies,STEVENS,"Oooh, ooo! Do me, sir."
2,1,Strange Energies,MARINER,F**k it. I'm gonna blast him.
2,1,Strange Energies,FREEMAN,No. Shooting from the hip is what landed us here in the first place. Just calm him down.
2,1,Strange Energies,MARINER,"Mom, I feel that you are not listening to me. I am going to calm him down... by blasting him."
2,1,Strange Energies,FREEMAN,"When you say that, what I hear is that you don't like being disagreed with."
2,1,Strange Energies,T'ANA,"Ah! Ah, damn it."
2,1,Strange Energies,FREEMAN,We have to be a team on this.
2,1,Strange Energies,MARINER,"Yeah, no. Of course, yeah, love to be a team."
2,1,Strange Energies,RANSOM,Stop pretending to like each other. It's making me furious. I am superior to all of you.
2,1,Strange Energies,STEVENS,"Oh, it's true. All hail Ransom. I bow. I bow before thee, sir."
2,1,Strange Energies,MARINER,Emergency transport to sickbay for Commander Ransom now.
2,1,Strange Energies,MARINER,"Dude, not cool."
2,1,Strange Energies,FREEMAN,"Doc, how did they deal with Gary Mitchell?"
2,1,Strange Energies,T'ANA,Kirk smooshed him with a boulder.
2,1,Strange Energies,RANSOM,"Gary Mitchell was an ant, and I am a lion. Argh!"
2,1,Strange Energies,RUTHERFORD,You know what? Maybe we shouldn't be seeing each other tonight. My memory's all messed up because of my new implant. Sorry if I say anything weird.
2,1,Strange Energies,BARNES,Don't worry. I'm used to it. My older sister got a symbiont and it totally changed her personality.
2,1,Strange Energies,RUTHERFORD,"Oh, is it because she has all the memories and experiences of her past lives in her head?"
2,1,Strange Energies,BARNES,"Meh. It's more that she always has to bring up having a symbiont. It's like, we get it. When are you back on duty? Me and a couple girls from Cetacean Ops are going swimming. Want to join?"
2,1,Strange Energies,RUTHERFORD,Sure. This thing is waterproof. I can swim all night.
2,1,Strange Energies,BARNES,"Great. Er, I think your friend is gonna shoot you."
2,1,Strange Energies,RUTHERFORD,What now?
2,1,Strange Energies,RUTHERFORD,"Tendi, what are you doing?"
2,1,Strange Energies,TENDI,"Sorry to interrupt, but I really don't want you to die again. Hi. I'm Tendi. We're friends."
2,1,Strange Energies,BARNES,Nice to meet you.
2,1,Strange Energies,RUTHERFORD,"Tendi, come on. You don't have to do this."
2,1,Strange Energies,TENDI,I'm in medical. He has SMD. I'm just saving his life.
2,1,Strange Energies,BARNES,What's an SMD?
2,1,Strange Energies,RUTHERFORD,It's just a cyborg thing. I'm fine. Aah. Uh.
2,1,Strange Energies,BARNES,"Well, when you're cured, just meet us outside Cetacean Ops. I'm gonna go change into my swimsuit."
2,1,Strange Energies,RUTHERFORD,"Wait, wait, wait, wait. I can come with you."
2,1,Strange Energies,TENDI,"Oh, no, you can't."
2,1,Strange Energies,RUTHERFORD,What's in those hyposprays?
2,1,Strange Energies,TENDI,Medical venom.
2,1,Strange Energies,RUTHERFORD,Stop. You can't just keep attacking me and trying to surprise me into getting better. If I do have this LSD thing...
2,1,Strange Energies,TENDI,SMD.
2,1,Strange Energies,RUTHERFORD,Whatever. You can't cure it like getting rid of hiccups.
2,1,Strange Energies,TENDI,You're right.
2,1,Strange Energies,RUTHERFORD,Thank you.
2,1,Strange Energies,TENDI,I'll have to get your brain out of your skull and freeze it so I can nano-suture your dendrites by hand.
2,1,Strange Energies,RUTHERFORD,"Tendi, please. I just want to go swimming with girls."
2,1,Strange Energies,TENDI,Then give me your brain.
2,1,Strange Energies,RUTHERFORD,No!
2,1,Strange Energies,RANSOM,My will be done. Behold the first coming of Ransom.
2,1,Strange Energies,CASEY,"Captain, there's a giant head approaching the ship."
2,1,Strange Energies,FREEMAN,Red alert. Evasive action.
2,1,Strange Energies,LEADER,Is this gym equipment?
2,1,Strange Energies,T'ANA,"He's creating his own Jack utopia. Wait. If we can't nullify his powers, we should boost them."
2,1,Strange Energies,MARINER,Why the hell would we do that?
2,1,Strange Energies,T'ANA,There's a chance it could short out his godliness.
2,1,Strange Energies,MARINER,"Yeah, or make him extra vengeful. Ah."
2,1,Strange Energies,T'ANA,"Oh, what, you've a better idea?"
2,1,Strange Energies,MARINER,"Mom, hit that head with everything you've got."
2,1,Strange Energies,MARINER,Doc says it'll overload him.
2,1,Strange Energies,RANSOM,"Oh, yes, feed me your phasers. I can feel myself becoming more powerful than ever before."
2,1,Strange Energies,FREEMAN,"More power just gave him more power. I have to reason with him. Open a channel. Why are you doing this, Jack? Stand down."
2,1,Strange Energies,RANSOM,"I used to be your number one, but then Mariner took it all just because she's your daughter."
2,1,Strange Energies,FREEMAN,"Then, from now on, you can work with us, too."
2,1,Strange Energies,RANSOM,I don't wanna work with her!
2,1,Strange Energies,RUTHERFORD,Stay away from me. I want my brain right where it is.
2,1,Strange Energies,TENDI,I'm just borrowing it. I'll give it right back.
2,1,Strange Energies,RUTHERFORD,"Computer, activate force field, corridor 755."
2,1,Strange Energies,TENDI,I'm trying to save you.
2,1,Strange Energies,RUTHERFORD,I don't need to be saved.
2,1,Strange Energies,TENDI,But we're best friends. We have to trust each other.
2,1,Strange Energies,RUTHERFORD,"Well, then, maybe we shouldn't be friends."
2,1,Strange Energies,TENDI,You don't have Synthetic Memory Degradation.
2,1,Strange Energies,RUTHERFORD,What?
2,1,Strange Energies,MARINER,"Mom, hit him with photon torpedoes."
2,1,Strange Energies,FREEMAN,Don't you give me orders.
2,1,Strange Energies,MARINER,I thought we were partners.
2,1,Strange Energies,RANSOM,Lies. You hate working together.
2,1,Strange Energies,MARINER,"That's not true. Right, Mom?"
2,1,Strange Energies,FREEMAN,"I, er... He's right."
2,1,Strange Energies,MARINER,"What? Well, I do... actually feel the exact same way. I hate being your sidekick."
2,1,Strange Energies,FREEMAN,And I hate the way you question me all the time.
2,1,Strange Energies,RANSOM,You're both fakers. And now you'll pay the ultimate price.
2,1,Strange Energies,TENDI,"You don't have SMD, but there's definitely something wrong with you."
2,1,Strange Energies,RUTHERFORD,"If you knew I wasn't in danger, then why were you hunting me?"
2,1,Strange Energies,TENDI,"Well, you changed your opinion on so many things, I was worried that if I didn't do something, you might decide you didn't like me anymore, too. I'm a monster. I shouldn't be your doctor."
2,1,Strange Energies,RUTHERFORD,"So, you were utilizing highly invasive neuro-medical procedures in order to make sure I liked you?"
2,1,Strange Energies,TENDI,Yes. You can hate me.
2,1,Strange Energies,RUTHERFORD,"Computer, deactivate force field. Ha. How could I hate you? Tackling an emotional problem with scientific experimentation is exactly what I would have done."
2,1,Strange Energies,TENDI,Really?
2,1,Strange Energies,RUTHERFORD,"Yeah. But you don't have to, 'cause guess what? No new implant is gonna stop me from being your friend."
2,1,Strange Energies,TENDI,"Aw. Thanks, Rutherford. It's nice to know no matter what, we still love science."
2,1,Strange Energies,RUTHERFORD,And how.
2,1,Strange Energies,TENDI,"Also, don't date Barnes."
2,1,Strange Energies,CASEY,He's growing hands. Brace for grabbing.
2,1,Strange Energies,MARINER,Shoot him with the dang torpedoes already.
2,1,Strange Energies,T'ANA,And I'm gonna go find a boulder.
2,1,Strange Energies,FREEMAN,No. Power down weapons.
2,1,Strange Energies,CASEY,But Captain.
2,1,Strange Energies,FREEMAN,I'm not shooting my friend anymore.
2,1,Strange Energies,RANSOM,Why not?
2,1,Strange Energies,RANSOM,"Because you're right. Mariner and I haven't been honest, and you got caught in the middle. You're a great officer, Jack. I shouldn't have taken you for granted."
2,1,Strange Energies,CASEY,"Captain, his power is... diminishing."
2,1,Strange Energies,RANSOM,Your validation feels so good. Tell me more.
2,1,Strange Energies,FREEMAN,"I can end this with praise. Er, J-Jack, you're a... a fine commander. You're in phenomenal shape."
2,1,Strange Energies,RANSOM,"Yes, a fine commander. Yes, so yoked."
2,1,Strange Energies,MARINER,"Mom, you've got to hit him. He's a god. You can't appeal to his ego forever."
2,1,Strange Energies,FREEMAN,"Stand down, Ensign. I've got this. Jack, you're an amazing pilot, a... a brilliant tactician and..."
2,1,Strange Energies,RANSOM,"Oh, you're right. I should be captain."
2,1,Strange Energies,FREEMAN,"Yeah, well, I don't know about that."
2,1,Strange Energies,RANSOM,Why not?
2,1,Strange Energies,FREEMAN,That position is filled. We can't have two captains.
2,1,Strange Energies,RANSOM,Not two. Just me.
2,1,Strange Energies,FREEMAN,"Full stop, mister. This is my ship."
2,1,Strange Energies,RANSOM,I want to be the captain!
2,1,Strange Energies,FREEMAN,"Wait, Jack, no. You've got great hair, and you're so good at guitar and... Huh?"
2,1,Strange Energies,FREEMAN,What? It worked? Was it the guitar thing?
2,1,Strange Energies,RANSOM,I'm going to destroy you... Oh!
2,1,Strange Energies,FREEMAN,What the hell is happening down there?
2,1,Strange Energies,RANSOM,Ow.
2,1,Strange Energies,MARINER,"Sorry, Mom. I had to take matters into my own feet."
2,1,Strange Energies,RANSOM,Mariner? What was I doing?
2,1,Strange Energies,MARINER,"You were trying to eat the ship, sir. I had to apply concentrated force to your neutral zone."
2,1,Strange Energies,RANSOM,"I'm sorry. Those strange energies may have given me powers, but it was my ego that turned me... into a monster."
2,1,Strange Energies,MARINER,Sorry. Your eyes were glowing.
2,1,Strange Energies,RANSOM,Thank you. I could feel myself succumbing to the power.
2,1,Strange Energies,FREEMAN,"Would you stop it, Beckett?"
2,1,Strange Energies,MARINER,No can do.
2,1,Strange Energies,STEVENS,Oh.
2,1,Strange Energies,LEADER,"Here, I picked a number. Just go."
2,1,Strange Energies,STEVENS,No.
2,1,Strange Energies,FREEMAN,"The Cerritos is on its way to the Bitrus Expanse, and Commander Ransom should make a full recovery."
2,1,Strange Energies,RANSOM,"I'm really sorry about the whole omniscient murder-god thing, Captain."
2,1,Strange Energies,FREEMAN,"Well, you just focus on getting better. I need you by my side."
2,1,Strange Energies,STEVENS,"All right, big guy. Today, I'll be reading you Nightingale Woman."
2,1,Strange Energies,RANSOM,"Thanks, little buddy."
2,1,Strange Energies,MARINER,"Hey, Mom. How's Ransom?"
2,1,Strange Energies,FREEMAN,He's fine. Stevens hasn't left his side.
2,1,Strange Energies,MARINER,"You know, it was cool being an unstoppable mommy-daughter team for a while, but I think maybe we work better apart."
2,1,Strange Energies,FREEMAN,"Agreed. I'm proud you're my daughter, but I can't stand sharing command with you."
2,1,Strange Energies,MARINER,"Hey, maybe from now on, we only do some side missions together."
2,1,Strange Energies,FREEMAN,I would like that.
2,1,Strange Energies,MARINER,"Ah. There's a team waiting to take me to the brig, isn't there?"
2,1,Strange Energies,FREEMAN,You know me so well.
2,1,Strange Energies,MARINER,"Love you, Mom."
2,1,Strange Energies,FREEMAN,"Love you, too. Never disobey me again."
2,1,Strange Energies,MARINER,I do what I want.
2,1,Strange Energies,MARINER,"So, your brains aren't going to melt?"
2,1,Strange Energies,RUTHERFORD,"Nope. I mean, not from the implant. But we're in Starfleet, so who knows what's gonna happen next week."
2,1,Strange Energies,TENDI,We worked together and managed to revert one of his synaptic pathways.
2,1,Strange Energies,MARINER,"Oh, that's nice. Which one?"
2,1,Strange Energies,RUTHERFORD,I hate pears again. They're so mealy and bland. F**k pears.
2,1,Strange Energies,MARINER,"Well, it seems like everything's back to normal."
2,1,Strange Energies,TENDI,Yeah. Only thing missing is Boimler.
2,1,Strange Energies,MARINER,"I do miss the guy, but I can't blame him. I mean, think of all the fun adventures he's going on working with Riker on a ship that's way cooler than the Cerritos."
2,1,Strange Energies,RUTHERFORD,It's everything he ever wanted.
2,1,Strange Energies,TENDI,He's got to be having the time of his life.
2,1,Strange Energies,BOIMLER,Argh! Shields at 30 percent.
2,1,Strange Energies,RIKER,Red alert. I'm starting to think this jam session's got too many licks and not enough comp.
2,1,Strange Energies,BOIMLER,What does that even mean? More Pakled battle harpies just dropped out of warp. They've got us surrounded.
2,1,Strange Energies,RIKER,Someone punch me a way out.
2,1,Strange Energies,NAVIGATOR,Punching. I'm taking us into the anomaly. Brace for gluonic disruption.
2,1,Strange Energies,BOIMLER,Gluonic what?
2,1,Strange Energies,RIKER,I love my job!
2,2,"Kayshon, His Eyes Open",TENDI,I'm so zonked. The red alerts from that wormhole kept me up half the night.
2,2,"Kayshon, His Eyes Open",MARINER,"Oh, I know. It's, like, are we crossing the event horizon or not? Like, I don't care, actually. I just want you to pick one. Jet. What are you doing here?"
2,2,"Kayshon, His Eyes Open",JET,Got reassigned to Beta shift. Looks like we'll be showering together.
2,2,"Kayshon, His Eyes Open",MARINER,"Cool. Well, welcome to the team. I'm sort of the unofficial leader. Feel free to come to me with any questions."
2,2,"Kayshon, His Eyes Open",JET,"She's joking, right?"
2,2,"Kayshon, His Eyes Open",TENDI,Nope.
2,2,"Kayshon, His Eyes Open",MARINER,"Ooo, actually, usually Boimler leaves that one open for me. He has issues with communal nudity."
2,2,"Kayshon, His Eyes Open",JET,"Well, I'm not him, and he's not here."
2,2,"Kayshon, His Eyes Open",MARINER,Cool. Hope this isn't too high for you.
2,2,"Kayshon, His Eyes Open",JET,Oh. Ha-ha. Fine with me. I could go higher.
2,2,"Kayshon, His Eyes Open",TENDI,"Er, that's a little high, don't you think?"
2,2,"Kayshon, His Eyes Open",JET,Not for me.
2,2,"Kayshon, His Eyes Open",MARINER,This is my favorite.
2,2,"Kayshon, His Eyes Open",RUTHERFORD,I think I'm clean.
2,2,"Kayshon, His Eyes Open",TENDI,"Yeah, I'm good."
2,2,"Kayshon, His Eyes Open",MARINER,Never felt more alive.
2,2,"Kayshon, His Eyes Open",FREEMAN,"Captain's log, stardate 58001.2. Those who spend their lives and fortunes gathering scientific rarities from around the galaxy call themselves Collectors. Now, a prominent collector has died, leaving behind a starship full of hazardous treasures that need to be safely cataloged. The Collector's Guild has asked the Federation for help, so the Cerritos has been tasked with the job."
2,2,"Kayshon, His Eyes Open",FREEMAN,"Chairman Siggi, allow me to offer my deepest condolences for the loss of your friend."
2,2,"Kayshon, His Eyes Open",SIGGI,Kerner Hauze was no friend. His collection pales in comparison to mine.
2,2,"Kayshon, His Eyes Open",FREEMAN,"Well, I'm sure that's true. How can we help?"
2,2,"Kayshon, His Eyes Open",SIGGI,"Well, I'm supposed to auction off his things, per Guild rules, but I don't know what kind of dangerous items he might have been hoarding. I need you guys to come in and safely dispose of anything that could, you know, atomise me."
2,2,"Kayshon, His Eyes Open",FREEMAN,Happy to help. We'll prepare a team.
2,2,"Kayshon, His Eyes Open",SIGGI,And I'll be overseein' 'em. I don't want any of your crew getting sticky appendages.
2,2,"Kayshon, His Eyes Open",FREEMAN,"Urgh, Collector's Guild. Just a bunch of greedy packrats."
2,2,"Kayshon, His Eyes Open",RANSOM,Wasn't he the one who tried to collect Data?
2,2,"Kayshon, His Eyes Open",FREEMAN,They all tried to collect Data.
2,2,"Kayshon, His Eyes Open",MIGLEEMO,Why couldn't they leave Data alone? He just wanted to feel.
2,2,"Kayshon, His Eyes Open",FREEMAN,This is the last thing I need right now. I'm supposed to find out the results of my command evaluation today.
2,2,"Kayshon, His Eyes Open",RANSOM,"Well, sounds like your basic tag-and-bag. Want me to head it up?"
2,2,"Kayshon, His Eyes Open",FREMAN,"No, I think this is a fine first job for our brand-new head of security. Lieutenant Kayshon, welcome to the Cerritos."
2,2,"Kayshon, His Eyes Open",KAYSHON,"Rapunki, when he joined the Seven. Ah, sorry. The universal translator doesn't always... What I meant was, er, it is my honor, Captain."
2,2,"Kayshon, His Eyes Open",TENDI,Jah. This is so cool. Lieutenant Kayshon is the first Tamarian in Starfleet and we get to go on a mission with him.
2,2,"Kayshon, His Eyes Open",MARINER,Eh. We're basically clearing out a dead dude's storage locker.
2,2,"Kayshon, His Eyes Open",JET,"A mission's only as important as you make it, Mariner."
2,2,"Kayshon, His Eyes Open",MARINER,"Okay, Commander Protocol. You always this fun?"
2,2,"Kayshon, His Eyes Open",JET,We're on the clock. I'll have fun after we do the job.
2,2,"Kayshon, His Eyes Open",MARINER,Urgh. You sound uptighter than Boimler.
2,2,"Kayshon, His Eyes Open",RUTHERFORD,"Ah, man, Boims would have loved this mission. He took Ethics of Collecting at the Academy."
2,2,"Kayshon, His Eyes Open",TENDI,"Yeah, but the Titan's such a big deal. I bet he's living the dream."
2,2,"Kayshon, His Eyes Open",RIKER,"Mister Boimler, attack pattern Delta. Target the aft shields. Let's see how these Pakleds do with their aft hanging out."
2,2,"Kayshon, His Eyes Open",BOIMLER,"Er, yes, sir."
2,2,"Kayshon, His Eyes Open",TACTICAL OFFICER,Photon torpedoes locked and ready.
2,2,"Kayshon, His Eyes Open",RIKER,Fire!
2,2,"Kayshon, His Eyes Open",TACTICAL OFFICER,"Hasta mañana, Pakleds."
2,2,"Kayshon, His Eyes Open",RIKER,"Great job, everyone. That's a wrap."
2,2,"Kayshon, His Eyes Open",TENDI,"Lieutenant Kayshon? We're your away team, reporting for duty."
2,2,"Kayshon, His Eyes Open",KAYSHON,"It is a pleasure to meet you, and I look forward to, er... oh, geez... Darmok and Jalad on the ocean... er..."
2,2,"Kayshon, His Eyes Open",JET,Working with you?
2,2,"Kayshon, His Eyes Open",KAYSHON,"Yes. Thank you. Apologies, my Federation Standard is still shaky."
2,2,"Kayshon, His Eyes Open",JET,"It's no problem, sir. Or should I say, it's no beast at Tanagra."
2,2,"Kayshon, His Eyes Open",KAYSHON,Oh.
2,2,"Kayshon, His Eyes Open",MARINER,More like suck-up at Tanagra.
2,2,"Kayshon, His Eyes Open",SIGGI,"About time, Starfleet. What'd you do, stop to debate the human rights of a robot?"
2,2,"Kayshon, His Eyes Open",KAYSHON,I... I do not believe so. Perhaps we should review our logs.
2,2,"Kayshon, His Eyes Open",SIGGI,"Hey, just bustin' your bioducts. Here's the deal. I need youse to comb through all this stuff on the floor here. But the high-ticket items in these cases? That stuff stays here."
2,2,"Kayshon, His Eyes Open",TENDI,"Er, okay."
2,2,"Kayshon, His Eyes Open",JET,"All right, if we split up, we can knock this out in an hour."
2,2,"Kayshon, His Eyes Open",SIGGI,"Whoa, big fella. This is just the first room. Most of the collection's further in the ship."
2,2,"Kayshon, His Eyes Open",MARINER,"There's more? Oh, how much can one guy collect?"
2,2,"Kayshon, His Eyes Open",SIGGI,"Sister, you got no idea."
2,2,"Kayshon, His Eyes Open",RIKER,There's a pattern to the Pakleds' attacks on these outposts. They're after Varuvian ore.
2,2,"Kayshon, His Eyes Open",BOIMLER,"Er, sorry. What ore?"
2,2,"Kayshon, His Eyes Open",FIRST OFFICER,Varuvian. Contains minerals which become volatile at high vibratory frequencies.
2,2,"Kayshon, His Eyes Open",TACTICAL OFFICER,Those terrorists tried to use it to blow up Starbase 58.
2,2,"Kayshon, His Eyes Open",BOIMLER,"Oh, er, yeah, I think I remember reading that in one of your logs. Huh. Titan's seen a lot of action."
2,2,"Kayshon, His Eyes Open",OFFICER,Ain't weaponising Varuvian ore a bit above the Pakleds' grade level?
2,2,"Kayshon, His Eyes Open",RIKER,"Way above, which is why Starfleet Command believes there may be another player involved. Intel says the Pakleds' next target is a Varuvian mining colony on Karzill IV. We'll embed an away team there disguised as miners with the goal of planting a tracking device on their shuttle."
2,2,"Kayshon, His Eyes Open",FIRST OFFICER,They'll lead us right to their puppet master.
2,2,"Kayshon, His Eyes Open",RIKER,And that's when we cut the strings.
2,2,"Kayshon, His Eyes Open",BOIMLER,Cutting the strings.
2,2,"Kayshon, His Eyes Open",RIKER,You don't have to write that down.
2,2,"Kayshon, His Eyes Open",BOIMLER,I don't have to write that down.
2,2,"Kayshon, His Eyes Open",RUTHERFORD,Got another old disintegrator here.
2,2,"Kayshon, His Eyes Open",SIGGI,"Oh, hey, Cyborg. You're pretty rare, huh?"
2,2,"Kayshon, His Eyes Open",RUTHERFORD,"Yeah, as far as I know there's only a few of us in Starfleet."
2,2,"Kayshon, His Eyes Open",SIGGI,Interesting.
2,2,"Kayshon, His Eyes Open",MARINER,"Careful, Ruthy. He's gonna try to collect you."
2,2,"Kayshon, His Eyes Open",SIGGI,Take my card. I got a top-notch menagerie.
2,2,"Kayshon, His Eyes Open",TENDI,"So, Kerner Hauze just lived here all alone on an automated ship? He must have been so lonely."
2,2,"Kayshon, His Eyes Open",KAYSHON,"Perhaps to him the silence was, er... Temba, his arms open."
2,2,"Kayshon, His Eyes Open",TENDI,A gift?
2,2,"Kayshon, His Eyes Open",KAYSHON,"Yes, gift. Sorry. Perhaps he preferred to be alone."
2,2,"Kayshon, His Eyes Open",TENDI,"Yeah, I guess more time to enjoy... Kahless' fornication helmet. Oh, that's fun. Safety first."
2,2,"Kayshon, His Eyes Open",MARINER,"This way, mortals, or thou shalt be smited."
2,2,"Kayshon, His Eyes Open",JET,We got a lot to do. You might want to focus.
